latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-9.49565,-48.14727,316.33,2.79,1.6,2026-06-08,1815,Aqua,MODIS,67,6.1NRT,294.51,38.3,D
-9.4458,-47.34729,312.58,2.4,1.49,2026-06-08,1815,Aqua,MODIS,56,6.1NRT,295.12,18.01,D
-9.44387,-47.34082,312.64,2.4,1.49,2026-06-08,1815,Aqua,MODIS,56,6.1NRT,295.59,18.35,D
-8.94028,-45.65868,319.27,1.73,1.29,2026-06-08,1815,Aqua,MODIS,58,6.1NRT,299.04,19.26,D
-8.75172,-49.46499,313.63,3.47,1.75,2026-06-08,1815,Aqua,MODIS,61,6.1NRT,291.25,42.95,D
-8.71354,-47.92012,314.96,2.6,1.55,2026-06-08,1815,Aqua,MODIS,57,6.1NRT,297.84,24.62,D
-8.62043,-47.5317,318.29,2.41,1.5,2026-06-08,1815,Aqua,MODIS,64,6.1NRT,293.93,31.06,D
-8.60734,-47.53352,319.37,2.41,1.5,2026-06-08,1815,Aqua,MODIS,67,6.1NRT,294.59,34.25,D
-8.30917,-48.25814,314.79,2.73,1.58,2026-06-08,1815,Aqua,MODIS,46,6.1NRT,296.37,26.21,D
-8.30609,-48.23442,314.59,2.71,1.58,2026-06-08,1815,Aqua,MODIS,41,6.1NRT,296.97,23.56,D
-8.29942,-48.24212,323.9,2.71,1.58,2026-06-08,1815,Aqua,MODIS,78,6.1NRT,298.08,55.21,D
-7.90765,-47.10125,320.96,2.16,1.43,2026-06-08,1815,Aqua,MODIS,74,6.1NRT,296.81,36.83,D
-7.89516,-47.10294,337.84,2.16,1.43,2026-06-08,1815,Aqua,MODIS,89,6.1NRT,294.83,102.02,D
-7.60207,-46.46863,320.71,1.9,1.35,2026-06-08,1815,Aqua,MODIS,73,6.1NRT,297.63,31.36,D
-7.37733,-49.88478,318.37,3.57,1.77,2026-06-08,1815,Aqua,MODIS,72,6.1NRT,294.16,66.39,D
-7.37722,-49.8619,333.52,3.55,1.77,2026-06-08,1815,Aqua,MODIS,86,6.1NRT,291.47,178.55,D
-7.18531,-44.95978,320.91,1.44,1.19,2026-06-08,1815,Aqua,MODIS,73,6.1NRT,298.18,21.65,D
-7.17096,-43.57446,322.12,1.18,1.08,2026-06-08,1815,Aqua,MODIS,74,6.1NRT,302.91,14.11,D
-7.16946,-43.56412,319.37,1.18,1.08,2026-06-08,1815,Aqua,MODIS,48,6.1NRT,301.84,10.87,D
-7.16337,-44.07483,327.52,1.26,1.11,2026-06-08,1815,Aqua,MODIS,80,6.1NRT,299.92,25.51,D
-7.16183,-44.06366,349.09,1.26,1.11,2026-06-08,1815,Aqua,MODIS,95,6.1NRT,300.41,73.43,D
-7.15955,-44.07061,340.96,1.26,1.11,2026-06-08,1815,Aqua,MODIS,90,6.1NRT,301.04,51.32,D
-7.15793,-44.05946,332.9,1.25,1.11,2026-06-08,1815,Aqua,MODIS,85,6.1NRT,300.16,34.1,D
-6.76169,-45.01793,317.64,1.43,1.18,2026-06-08,1815,Aqua,MODIS,49,6.1NRT,299.4,17.09,D
-6.63304,-38.72425,306.25,1.18,1.08,2026-06-08,1815,Aqua,MODIS,24,6.1NRT,288.13,5.45,D
-6.39944,-42.32576,312.37,1.03,1.02,2026-06-08,1815,Aqua,MODIS,53,6.1NRT,297.28,5.41,D
-6.39664,-44.17232,317.96,1.25,1.11,2026-06-08,1815,Aqua,MODIS,70,6.1NRT,301.26,12.88,D
-6.33191,-46.00111,327.31,1.67,1.27,2026-06-08,1815,Aqua,MODIS,77,6.1NRT,294.46,42.31,D
-6.32376,-46.01022,318.45,1.67,1.27,2026-06-08,1815,Aqua,MODIS,49,6.1NRT,295.4,23.07,D
-6.58469,-51.13187,309.84,4.38,1.93,2026-06-08,1817,Aqua,MODIS,50,6.1NRT,290.94,45.98,D
-6.5799,-51.09477,314.99,4.34,1.92,2026-06-08,1817,Aqua,MODIS,68,6.1NRT,291.88,76.68,D
-6.57552,-51.0993,317.19,4.34,1.92,2026-06-08,1817,Aqua,MODIS,71,6.1NRT,291.81,92.62,D
-5.89562,-44.68145,312.01,1.32,1.14,2026-06-08,1817,Aqua,MODIS,60,6.1NRT,297.02,7.9,D
-5.88567,-44.68307,312.47,1.32,1.14,2026-06-08,1817,Aqua,MODIS,61,6.1NRT,296.42,8.2,D
-5.8045,-45.12027,373.74,1.41,1.18,2026-06-08,1817,Aqua,MODIS,87,6.1NRT,294.5,201.98,D
-5.60926,-42.73852,320.23,1.05,1.02,2026-06-08,1817,Aqua,MODIS,74,6.1NRT,298.72,13.87,D
-5.59899,-42.73063,316.86,1.05,1.02,2026-06-08,1817,Aqua,MODIS,44,6.1NRT,297.95,9.38,D
-5.59767,-42.72148,325.83,1.05,1.02,2026-06-08,1817,Aqua,MODIS,80,6.1NRT,299.28,18.63,D
-5.59005,-42.73196,334.03,1.05,1.02,2026-06-08,1817,Aqua,MODIS,87,6.1NRT,298.99,29.78,D
-5.58874,-42.72282,351.08,1.05,1.02,2026-06-08,1817,Aqua,MODIS,96,6.1NRT,299.94,61.88,D
-5.58008,-42.72985,316.1,1.05,1.02,2026-06-08,1817,Aqua,MODIS,69,6.1NRT,300.46,9.92,D
-5.51456,-44.73767,331.05,1.32,1.14,2026-06-08,1817,Aqua,MODIS,85,6.1NRT,297.14,37.75,D
-5.36241,-46.53836,308.06,1.77,1.3,2026-06-08,1817,Aqua,MODIS,23,6.1NRT,292.35,10.89,D
-4.64807,-43.04971,370.1,1.06,1.03,2026-06-08,1817,Aqua,MODIS,100,6.1NRT,298.94,119.13,D
-4.64673,-43.0405,334.89,1.06,1.03,2026-06-08,1817,Aqua,MODIS,87,6.1NRT,295.42,31.3,D
-4.63909,-43.05103,364.63,1.06,1.03,2026-06-08,1817,Aqua,MODIS,100,6.1NRT,301.69,101.03,D
-4.48426,-44.20844,314.74,1.19,1.08,2026-06-08,1817,Aqua,MODIS,68,6.1NRT,298.51,11.25,D
-4.46533,-46.13923,317.59,1.6,1.24,2026-06-08,1817,Aqua,MODIS,72,6.1NRT,297.22,17.94,D
-4.46336,-46.12543,319.48,1.59,1.24,2026-06-08,1817,Aqua,MODIS,74,6.1NRT,297.56,21.3,D
-4.45449,-46.14099,326.63,1.6,1.24,2026-06-08,1817,Aqua,MODIS,81,6.1NRT,295.83,34.32,D
-4.45254,-46.12725,327.77,1.59,1.24,2026-06-08,1817,Aqua,MODIS,82,6.1NRT,296.72,36.78,D
-4.42488,-41.64133,326.19,1.0,1.0,2026-06-08,1817,Aqua,MODIS,81,6.1NRT,296.77,19.59,D
-4.4236,-41.63262,312.4,1.0,1.0,2026-06-08,1817,Aqua,MODIS,64,6.1NRT,296.71,6.48,D
-4.40072,-43.32306,328.04,1.08,1.04,2026-06-08,1817,Aqua,MODIS,83,6.1NRT,298.63,23.61,D
-4.39936,-43.31368,320.91,1.08,1.04,2026-06-08,1817,Aqua,MODIS,76,6.1NRT,299.86,14.4,D
-4.23829,-40.51856,314.1,1.04,1.02,2026-06-08,1817,Aqua,MODIS,64,6.1NRT,296.14,9.04,D
-3.95534,-43.11563,311.65,1.05,1.02,2026-06-08,1817,Aqua,MODIS,32,6.1NRT,294.8,4.85,D
-3.81678,-41.60578,314.28,1.0,1.0,2026-06-08,1817,Aqua,MODIS,54,6.1NRT,300.21,6.47,D
-3.60982,-49.46336,321.37,2.86,1.61,2026-06-08,1817,Aqua,MODIS,78,6.1NRT,293.3,61.62,D
-3.60567,-49.46846,320.34,2.86,1.61,2026-06-08,1817,Aqua,MODIS,77,6.1NRT,293.28,57.2,D
